id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1333750943368679425	1333750890000310276	2020-12-01 06:32:59 Central Standard Time	2020-12-01	06:32:59	-0600	1300323428184985600	stormkoala	🐨 🅢🅣🅞🅡🅜 🅚🅞🅐🅛🅐 🐨		#Trump @Meme20Factory @celt_memes @HEJBmemes @4trumpAmy @seanshardy @manoloh102 @MagaPhil1  @CaronMo84285347 @MAGAKAGAlways @marc_Q1 @TarkiJord @LiveForTheLight @DFBHarvard @gjslobe  @BucknumRichard @realDonaldTrump @cookiem89151957 @AmateurMmo @Sixgun451 @pannrising	und	[{'screen_name': 'meme20factory', 'name': 'memefactory', 'id': '1288293464208289797'}, {'screen_name': 'celt_memes', 'name': 'wahoo🇺🇸🇮🇪', 'id': '1213451101204123659'}, {'screen_name': 'hejbmemes', 'name': 'hejb (man, oranges are great!)', 'id': '3508555281'}, {'screen_name': '4trumpamy', 'name': 'juͧs͛ᴛⷮiͥcͨeͤ cͨoͦmⷨiͥng⭐️⭐️⭐️', 'id': '1246568154274377728'}, {'screen_name': 'seanshardy', 'name': 'certified president-elect brew-ster', 'id': '556892704'}, {'screen_name': 'manoloh102', 'name': 'manoloh102', 'id': '1263154607825567746'}, {'screen_name': 'magaphil1', 'name': 'magaphil', 'id': '1036335770179649536'}, {'screen_name': 'caronmo84285347', 'name': 'candice carter lawyer, american 🇺🇲💕', 'id': '1059779460914864131'}, {'screen_name': 'magakagalways', 'name': '@magakagalways', 'id': '1059939675077513216'}, {'screen_name': 'marc_q1', 'name': 'victor of anti-hate warrior ⚖️ 🇺🇸🇳🇿🇨🇦🇬🇧🇦🇺', 'id': '1218501360196317184'}, {'screen_name': 'tarkijord', 'name': 'jord tarki 🐉⭐️⭐️⭐️', 'id': '1270150836941991938'}, {'screen_name': 'liveforthelight', 'name': 'arizona patriot', 'id': '1253752817652658176'}, {'screen_name': 'dfbharvard', 'name': 'daniel f. baranowski', 'id': '806347865073315844'}, {'screen_name': 'gjslobe', 'name': 'gerry slobe 🐸', 'id': '1333155595'}, {'screen_name': 'bucknumrichard', 'name': '⌨️⚔️mega📢maga🖼️meme🎬 (parler: cxprestige)', 'id': '1166338070037221376'}, {'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}, {'screen_name': 'cookiem89151957', 'name': 'cookie monster', 'id': '1224189666280083456'}, {'screen_name': 'amateurmmo', 'name': 'president_elect_gene #maga 🇺🇸', 'id': '258102046'}, {'screen_name': 'sixgun451', 'name': '💥sixgun45💥', 'id': '1328071314364649473'}, {'screen_name': 'pannrising', 'name': 'pann 🇺🇸🇺🇸', 'id': '1313955287049670657'}]	[]	[]	0	5	6	['trump']	[]	https://twitter.com/StormKoala/status/1333750943368679425	False		0								[]				
1333750433110700033	1333750433110700033	2020-12-01 06:30:57 Central Standard Time	2020-12-01	06:30:57	-0600	32616861	jockosims	Jocko Sims		Republicans, if you value your values &amp; you want to keep power in the senate, get your holy leader to stop sowing doubt in the elections, discouraging Georgia republicans from voting. Time for you to realize it’s all about him. We’ve known it. When will you acknowledge it? #Trump	en	[]	[]	[]	3	1	17	['trump']	[]	https://twitter.com/jockosims/status/1333750433110700033	False		0								[]				
1333749950618939392	1333749950618939392	2020-12-01 06:29:02 Central Standard Time	2020-12-01	06:29:02	-0600	1235139808256757760	inside_us4	INSIDE USA 🇺🇸		L'avocat de la campagne #Trump, Joseph DiGenova, a suggéré que Chris Krebs, l'ancien chef de la cybersécurité américaine limogé par le président, devrait être « exécuté » pour avoir défendu l'intégrité de l’élection.  https://t.co/2EGilufZTC	fr	[]	[]	['https://pbs.twimg.com/media/EoJugnBXcAIwTvC.jpg']	3	5	15	['trump']	[]	https://twitter.com/Inside_US4/status/1333749950618939392	False		1	https://pbs.twimg.com/media/EoJugnBXcAIwTvC.jpg							[]				
1333749863478145027	1333749863478145027	2020-12-01 06:28:41 Central Standard Time	2020-12-01	06:28:41	-0600	59663522	hdberretz	hdb  🌀		38 Gerichtsverfahren hat #Trump und seine Hilfstruppe bisher vor Gericht verloren! Nicht ein Mal waren sie in der Lage Beweise vorzulegen.  Und was macht der Depp? Spinnt einfach weiter.   https://t.co/JGJtvTD6Mj	de	[]	['https://www.fr.de/politik/usa-wahl-2020-donald-trump-dominion-fox-news-oan-betrug-statement-90117340.html']	[]	0	2	5	['trump']	[]	https://twitter.com/hdBerretz/status/1333749863478145027	False		0								[]				
1333749141537624065	1333725046838153217	2020-12-01 06:25:49 Central Standard Time	2020-12-01	06:25:49	-0600	37909052	ranajig	Ranaji Ganguly°		"@minicnair @virsanghvi Hey, #VerySanghi,""Ab ki baar #Trump Sarkar"" and ""Howdy #Modi"",using Taxpayers money was WHAT ? Why should #PM &amp; #POTUS decide ""Back Scratching"" at the international level is Sacrosanct ! Therefore Scratching the Back &amp; kicking the butt should be acceptable.Say What @_pallavighosh"	en	[{'screen_name': '_pallavighosh', 'name': 'pallavi ghosh', 'id': '42043572'}]	[]	[]	1	0	6	['verysanghi', 'trump', 'modi', 'pm', 'potus']	[]	https://twitter.com/ranajig/status/1333749141537624065	False		0								[{'screen_name': 'minicnair', 'name': 'Mini Nair', 'id': '95875560'}, {'screen_name': 'virsanghvi', 'name': 'vir sanghvi', 'id': '43568964'}]				
1333748709197221890	1333748709197221890	2020-12-01 06:24:06 Central Standard Time	2020-12-01	06:24:06	-0600	3251318339	voakurdish	VOA Kurdish		Serok Trump û Sê Neviyên wî li Baxçê Qesra Spî Dîmenê xarketina 3 neviyên serokê Amerîka Donald Trump dema ji bîhnvedana dawiya hefteyê vedigerin Qesra Spî. #Trump #qesraspî #whitehouse #voakurdi  https://t.co/A4cULA7vlK	ro	[]	[]	['https://pbs.twimg.com/media/EoJtWv9XIAA1yRY.jpg']	0	0	6	['trump', 'qesraspî', 'whitehouse', 'voakurdi']	[]	https://twitter.com/VOAKurdish/status/1333748709197221890	False		1	https://pbs.twimg.com/media/EoJtWv9XIAA1yRY.jpg							[]				
1333748644193984514	1333574928759664640	2020-12-01 06:23:51 Central Standard Time	2020-12-01	06:23:51	-0600	796907311	right_all_wrong	WhenRightIsWrong		@brianstelter These corrupt @realDonaldTrump are becoming more dangerous as this pathetic game #Trump’s playing, drags on.	en	[{'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]	[]	[]	0	0	7	['trump']	[]	https://twitter.com/Right_All_Wrong/status/1333748644193984514	False		0								[{'screen_name': 'brianstelter', 'name': 'Brian Stelter', 'id': '14515799'}]				
1333748508139147266	1333747426600095746	2020-12-01 06:23:18 Central Standard Time	2020-12-01	06:23:18	-0600	802649176299466752	emolclause	Emoluments Clause		"So let's get this straight--we've gone from ""the lawsuits will overturn the results"" to ""the states won't certify"" to ""state legislators will appoint #Trump's electors"" to now ""Congress will overturn the certifications""? C'MON MAN!!   #TheResistance #TuesdayThoughts #FBRParty"	en	[]	[]	[]	4	18	60	['trump', 'theresistance', 'tuesdaythoughts', 'fbrparty']	[]	https://twitter.com/Emolclause/status/1333748508139147266	False		0								[]				
1333748326924095489	1333710592478121986	2020-12-01 06:22:35 Central Standard Time	2020-12-01	06:22:35	-0600	39002335	ellymelly	Alexandra Marshall		@RitaPanahi @theheraldsun #Biden isn't even officially elected yet and #China is already unleashing a racist tirade to intimidate its neighbours into silence regarding its little pandemic. The world is in BIG TROUBLE without #Trump.	en	[]	[]	[]	3	8	49	['biden', 'china', 'trump']	[]	https://twitter.com/ellymelly/status/1333748326924095489	False		0								[{'screen_name': 'RitaPanahi', 'name': 'Rita Panahi', 'id': '25235151'}, {'screen_name': 'theheraldsun', 'name': 'Herald Sun', 'id': '35466620'}]				
1333747994999533568	1333747994999533568	2020-12-01 06:21:16 Central Standard Time	2020-12-01	06:21:16	-0600	146213826	confunctionist	Confunctionist		Arizona Governor #DougDucey appears to #IgnoreTrump   Ignored by third rate hacks, #Trump is back to being #DonaldTrump   https://t.co/IsVhK0rTiX	en	[]	['https://www.newsweek.com/arizona-governor-ducey-appears-ignore-call-trump-pence-while-certifying-election-results-1551318']	[]	1	7	18	['dougducey', 'ignoretrump', 'trump', 'donaldtrump']	[]	https://twitter.com/confunctionist/status/1333747994999533568	False		0								[]				
1333747675368341504	1333747675368341504	2020-12-01 06:20:00 Central Standard Time	2020-12-01	06:20:00	-0600	1115874631	cgtnofficial	CGTN		#Trump's controversial virus adviser quits White House job  https://t.co/ksPRFo7Rd6	en	[]	['https://news.cgtn.com/news/2020-12-01/Trump-s-controversial-virus-adviser-quits-White-House-job-VRUiX9k7cI/index.html']	[]	5	2	23	['trump']	[]	https://twitter.com/CGTNOfficial/status/1333747675368341504	False		0								[]				
1333747426600095746	1333747426600095746	2020-12-01 06:19:00 Central Standard Time	2020-12-01	06:19:00	-0600	802649176299466752	emolclause	Emoluments Clause		"#BREAKING:So @LaraLeaTrump was asked why #Trump campaign is keeping up election ""challenges"" given that certifications are going #Biden's way? #LaraTrump's response? ""Congress hasn't voted on it yet."" SERIOUSLY?   #TheResistance #TuesdayThoughts #FBRParty  https://t.co/xb6lkFGeMr"	en	[{'screen_name': 'laraleatrump', 'name': 'lara trump', 'id': '75541946'}]	['https://www.yahoo.com/huffpost/lara-trump-4-more-years-fox-news-024227073.html']	[]	19	32	70	['breaking', 'trump', 'biden', 'laratrump', 'theresistance', 'tuesdaythoughts', 'fbrparty']	[]	https://twitter.com/Emolclause/status/1333747426600095746	False		0								[]				
1333747329267011585	1333747329267011585	2020-12-01 06:18:37 Central Standard Time	2020-12-01	06:18:37	-0600	52136185	michaelcohen212	Michael Cohen		The same people @POTUS @realDonaldTrump tasked me to “screw” out of money they were owed, are now the ones who he has raised more than $150 million from. Wake up America...this is merely a #Trump #CashGrab. #Disloyal #MeaCulpa @CNN @MSNBC @FoxNews @ABCPolitics @NBCPolitics #RT	en	[{'screen_name': 'potus', 'name': 'president trump', 'id': '822215679726100480'}, {'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}, {'screen_name': 'cnn', 'name': 'cnn', 'id': '759251'}, {'screen_name': 'msnbc', 'name': 'msnbc', 'id': '2836421'}, {'screen_name': 'foxnews', 'name': 'fox news', 'id': '1367531'}, {'screen_name': 'abcpolitics', 'name': 'abc news politics', 'id': '16815644'}, {'screen_name': 'nbcpolitics', 'name': 'nbc politics', 'id': '11856032'}]	[]	[]	145	1120	4129	['trump', 'cashgrab', 'disloyal', 'meaculpa', 'rt']	[]	https://twitter.com/MichaelCohen212/status/1333747329267011585	False		0								[]				
1333746436601679872	1333746436601679872	2020-12-01 06:15:04 Central Standard Time	2020-12-01	06:15:04	-0600	2228816504	panampost_es	PanAm Post Español		“ #Trump y su movimiento social representan una amarga medicina contra el globalismo, un despertar del sopor del socialismo cool” #Opinión  https://t.co/SKJfULx1DI por @raultortolero1	es	[{'screen_name': 'raultortolero1', 'name': 'raúl tortolero', 'id': '304661855'}]	['https://bit.ly/3qbebDH']	[]	0	19	29	['trump', 'opinión']	[]	https://twitter.com/PanAmPost_es/status/1333746436601679872	False		0								[]				
1333746412253708288	1333680728337383426	2020-12-01 06:14:59 Central Standard Time	2020-12-01	06:14:59	-0600	66649601	cherylmorrisw	📚 🦄 Cheryl 🐾 🧢		#Trump* 🤥   #GrifterInChief ⛳  #TrumpSupporters 😳   #TrumpIsANationalDisgrace   👀 👇   https://t.co/Ik2myniSKO  https://t.co/G3hETHf2uW	und	[]	['https://twitter.com/PhilipRucker/status/1333600774962679810?s=19']	['https://pbs.twimg.com/media/EoJrSzvVEAc7F23.jpg']	1	4	7	['trump', 'grifterinchief', 'trumpsupporters', 'trumpisanationaldisgrace']	[]	https://twitter.com/CherylMorrisW/status/1333746412253708288	False	https://twitter.com/PhilipRucker/status/1333600774962679810?s=19	1	https://pbs.twimg.com/media/EoJrSzvVEAc7F23.jpg							[]				
1333746310994817025	1333572333970264066	2020-12-01 06:14:35 Central Standard Time	2020-12-01	06:14:35	-0600	794892369875308544	kishortrivedi7	⚔️🇮🇳 Nation First 🇮🇳⚔️		@MelanieMetz6 @ScienceDaddio @NEWZHQ @PrezElectFungi @kc_k89 @jimscileppi @cookiem89151957 @FelixAnchor__ @TheyCallMeDoc1 @soul_katz @brad89739161 @6831Bryan @lugohely @NoNewNormal72 @daverich503 @EG4USA @DesireeAmerica4 @TheRealFKQ @Vic521Vickie @BobOxler111 @Aliatrai @fookcu_f @1heartgirl @angryrockbird @pannrising @DamCL3 @GiaSails @imginamarie1 @qfd_bruce @MelTheBos1 @MeltingInMarana @OGKBEAR @IamAmySueCase @arrow_mystic @OU_KAG @mike9wood @Peeboo5 @skulltzy @FFkface @MadnessWhiskey @Toddscrypto @ConnerJanith @Neodiy2 @jason81477858 @tfranks768 @Charweb777 @PATRIOTREBEL9 Stop hostile hijack of power or coup by Leftist,Chinese, Jihadis, radicals chaos creaters, arsonist, looters and destroyers of American economy, Soros-China funded demtards.Wakeup Arise &amp; Unite to legally fight these pestes &amp; make real winner #Trump @POTUS  https://t.co/5DlSz1EFhi	en	[{'screen_name': 'potus', 'name': 'president trump', 'id': '822215679726100480'}]	[]	['https://pbs.twimg.com/tweet_video_thumb/EnQZD71VgAAi_iN.jpg']	0	3	5	['trump']	[]	https://twitter.com/KishorTrivedi7/status/1333746310994817025	False		1	https://pbs.twimg.com/tweet_video_thumb/EnQZD71VgAAi_iN.jpg							[{'screen_name': 'MelanieMetz6', 'name': '💖💉MELANIE💉💖👠👠🇺🇸🇮🇹🇺🇸🇺🇸🇺🇸🇮🇹🇺🇸', 'id': '967497844302209029'}, {'screen_name': 'ScienceDaddio', 'name': '🇺🇸@ScienceDaddio🇺🇸 ❤️ Science ❤️', 'id': '1132224974960377857'}, {'screen_name': 'NEWZHQ', 'name': 'NEWZHQ', 'id': '1304144286779420675'}, {'screen_name': 'PrezElectFungi', 'name': '🍄🇺🇸Ƒʉͫcͧкͭιͪηͣ President-Elect Mr Fungi 🇺🇸🍄', 'id': '1318241573096706048'}, {'screen_name': 'kc_k89', 'name': 'Savage 🏴\u200d☠️', 'id': '1222577568118902786'}, {'screen_name': 'jimscileppi', 'name': 'Jim Scileppi', 'id': '26426586'}, {'screen_name': 'cookiem89151957', 'name': 'cookie monster', 'id': '1224189666280083456'}, {'screen_name': 'FelixAnchor__', 'name': '🇺🇸 Felix Anchor', 'id': '872233627639263232'}, {'screen_name': 'TheyCallMeDoc1', 'name': 'TheyCallMeDoc', 'id': '1148239730884120577'}, {'screen_name': 'soul_katz', 'name': 'SoulKatz The Meme FacTory', 'id': '1247360255790583808'}, {'screen_name': 'brad89739161', 'name': '𝕭𝖗𝖆𝖉', 'id': '1222938488678633473'}, {'screen_name': '6831Bryan', 'name': '🇨🇦 𝔘𝔫𝔇𝔞𝔲𝔫𝔱𝔢𝔡 𝔚𝔞𝔯𝔯𝔦𝔬𝔯 🇺🇸', 'id': '1058045621964292096'}, {'screen_name': 'lugohely', 'name': 'hely saul lugo velas', 'id': '362416963'}, {'screen_name': 'NoNewNormal72', 'name': 'Just a Guy', 'id': '1301192577547460609'}, {'screen_name': 'daverich503', 'name': 'Here I am💯#cult 45🇺🇲', 'id': '714991341'}, {'screen_name': 'EG4USA', 'name': '✌🏻❤️✌🏻HG✌🏻❤️✌🏻', 'id': '1241896182869303303'}, {'screen_name': 'DesireeAmerica4', 'name': '🔥 Desiree 🔥', 'id': '1186806083878379522'}, {'screen_name': 'TheRealFKQ', 'name': '𝘙𝘦𝘢𝘭Fiercekitty', 'id': '1267077984860680194'}, {'screen_name': 'Vic521Vickie', 'name': 'Vic521🇺🇸🇺🇸', 'id': '781292300253016064'}, {'screen_name': 'BobOxler111', 'name': 'Combat Desert Vet', 'id': '956367403402833920'}, {'screen_name': 'Aliatrai', 'name': '🇺🇸Yvette Hebert🇺🇸💜💞🦋😀', 'id': '1302463311171252224'}, {'screen_name': 'fookcu_f', 'name': 'Where’s the Fkn Kraken fook', 'id': '1152739736764735488'}, {'screen_name': '1heartgirl', 'name': 'Mona M.', 'id': '3394506286'}, {'screen_name': 'angryrockbird', 'name': 'Angry Rock Bird', 'id': '1318364625826680832'}, {'screen_name': 'pannrising', 'name': 'pann 🇺🇸🇺🇸', 'id': '1313955287049670657'}, {'screen_name': 'DamCL3', 'name': '🇺🇲 Pres Charli MAGA 🇺🇲', 'id': '1077571645932560384'}, {'screen_name': 'GiaSails', 'name': 'Gina PATRIOT🙏🏼 TRUMP💥', 'id': '172040118'}, {'screen_name': 'imginamarie1', 'name': 'GinaMarie 🇺🇸❤️🇮🇹', 'id': '1296635093931511808'}, {'screen_name': 'qfd_bruce', 'name': 'DaBruce Still Deboosted🇨🇦 🇺🇸 🇬🇧 🇦🇺🇩🇪🇫🇷', 'id': '335039054'}, {'screen_name': 'MelTheBos1', 'name': 'Mel The Boss🇺🇸', 'id': '1249867401992318977'}, {'screen_name': 'MeltingInMarana', 'name': '🐉 The KRAKEN 𝙎𝙩𝙚𝙫𝙚𝙣 𝙍𝙖𝙣𝙩𝙞𝙣𝙜', 'id': '273526335'}, {'screen_name': 'OGKBEAR', 'name': 'OG KBEAR 2.0', 'id': '1242485528739688453'}, {'screen_name': 'IamAmySueCase', 'name': '🍄😈 Ƒʉͫcͧкͭιͪηͣ Amy Case😈🍄', 'id': '906277130883010560'}, {'screen_name': 'arrow_mystic', 'name': '💞🏹💞~Mystic Arrow~{K} 💞🏹💞', 'id': '286175085'}, {'screen_name': 'OU_KAG', 'name': 'Sooner🇺🇸MAGA (Manny)', 'id': '1146478009'}, {'screen_name': 'mike9wood', 'name': 'Michael⚓️Allen KAG✝️🇺🇸', 'id': '118003642'}, {'screen_name': 'Peeboo5', 'name': 'Peeboo ❤️🇺🇸 Proud Italian American❤️🇮🇹❤️🇺🇸', 'id': '1030187474876870658'}, {'screen_name': 'skulltzy', 'name': '💀☠️Skulltzy☠️💀', 'id': '1308087335553204224'}, {'screen_name': 'FFkface', 'name': 'Lying Dog Face Election Stealer', 'id': '1219666088956395524'}, {'screen_name': 'MadnessWhiskey', 'name': 'WhiskeyMadness', 'id': '1163790235609837568'}, {'screen_name': 'Toddscrypto', 'name': '❌Todd❌⭐⭐⭐', 'id': '935983504688418817'}, {'screen_name': 'ConnerJanith', 'name': '⚘janith ⚘ ⭐⭐⭐', 'id': '1065887595719200768'}, {'screen_name': 'Neodiy2', 'name': 'Neodiy.com', 'id': '1236109573779410944'}, {'screen_name': 'jason81477858', 'name': 'Jason 🇺🇸', 'id': '948336484448382976'}, {'screen_name': 'tfranks768', 'name': 'Tom Franks', 'id': '258523840'}, {'screen_name': 'Charweb777', 'name': 'CharWeb', 'id': '1001211297021784065'}, {'screen_name': 'PATRIOTREBEL9', 'name': '🛡🐾⚔RebelWithACause⚔🇮🇹FIGHT SOCIALISM💯45⚔🐾🛡', 'id': '1110281349284458496'}]				
1333745762770051072	1333745762770051072	2020-12-01 06:12:24 Central Standard Time	2020-12-01	06:12:24	-0600	1106312355267469312	tribulationthe	The Tribulation Series		MUST LISTEN!!!  Exclusive: 3-Star General McInerney Calls For Martial Law, Tribunals &amp; Investigation of Treason!   https://t.co/iPAowzgTFS  #MAGA #Trump #TWGRP #TheMighty200  https://t.co/JC5aYRGAK8	en	[]	['https://www.worldviewweekend.com/tv/video/exclusive-3-star-general-mcinerney-calls-martial-law-tribunals-investigation-treason']	['https://pbs.twimg.com/media/EoJqpsUWEAMNR_s.jpg']	2	96	112	['maga', 'trump', 'twgrp', 'themighty200']	[]	https://twitter.com/TribulationThe/status/1333745762770051072	False		1	https://pbs.twimg.com/media/EoJqpsUWEAMNR_s.jpg							[]				
1333744972433158151	1333744972433158151	2020-12-01 06:09:15 Central Standard Time	2020-12-01	06:09:15	-0600	1216316842362490881	teapotusa	TeaPotUSA		#Trump:emmmmmm...(I will back!)  https://t.co/f7cBHh4irG	en	[]	[]	['https://pbs.twimg.com/media/EoJpuuVXUAI0E-b.jpg']	1	2	6	['trump']	[]	https://twitter.com/TeaPotUSA/status/1333744972433158151	False		1	https://pbs.twimg.com/media/EoJpuuVXUAI0E-b.jpg							[]				
1333744329358192643	1333744329358192643	2020-12-01 06:06:42 Central Standard Time	2020-12-01	06:06:42	-0600	26987015	jbveen	joop veen		You wanna know what was the moment The Donald must have realized he’s done? #Trump tried to make a last-ditch phone call to #Arizona Gov. #Ducey to keep him from certifying the election results, and the governor ignored the call. The most embarrassing part? It was captured on TV.  https://t.co/NZNFA2vFFL	en	[]	[]	[]	0	1	7	['trump', 'arizona', 'ducey']	[]	https://twitter.com/jbveen/status/1333744329358192643	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1333744158721380353/pu/img/BCmnFcMXBOJhDi3E.jpg							[]				
1333744063565221888	1333744063565221888	2020-12-01 06:05:39 Central Standard Time	2020-12-01	06:05:39	-0600	890656879	hernameis_bea	Bea		"India just eroded the: -""Why are you, the Gori, talking about #Kashmir.  If you can talk about #Trump, #Israel, #France and #Balochistan (for the obvious reason to create unrest) and now fume of anger over #Trudeau supporting #Farmers, I guess you exposed your bias thoroughly! 😏"	en	[]	[]	[]	3	38	158	['kashmir', 'trump', 'israel', 'france', 'balochistan', 'trudeau', 'farmers']	[]	https://twitter.com/HerNameIs_Bea/status/1333744063565221888	False		0								[]				
1333743670680580096	1333742954314407936	2020-12-01 06:04:05 Central Standard Time	2020-12-01	06:04:05	-0600	1282793478024568832	snowangelsjhm	dlferreira		@dbongino I wait for this message everyday!! Lol #TRUMP 2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸	en	[]	[]	[]	4	0	18	['trump']	[]	https://twitter.com/snowangelsjhm/status/1333743670680580096	False		0								[{'screen_name': 'dbongino', 'name': 'Dan Bongino', 'id': '232901331'}]				
1333743529399640065	1333743529399640065	2020-12-01 06:03:31 Central Standard Time	2020-12-01	06:03:31	-0600	771462178880778240	kleensamsonite	Samsonite07		#Trump   Gardez le Pdt @realDonaldTrump et son équipe dans vos prières.  Surtout sa force de frappe légale, @RudyGiuliani, @JennaEllisEsq, Joe DiGenova et @VicToensing.  https://t.co/j9SzF8yXGR	fr	[{'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}, {'screen_name': 'rudygiuliani', 'name': 'rudy w. giuliani', 'id': '770781940341288960'}, {'screen_name': 'jennaellisesq', 'name': 'jenna ellis', 'id': '778763106289758208'}, {'screen_name': 'victoensing', 'name': 'victoria toensing', 'id': '563712850'}]	[]	['https://pbs.twimg.com/media/EoJoq4QXEAAGm93.jpg']	3	18	56	['trump']	[]	https://twitter.com/kleensamsonite/status/1333743529399640065	False		1	https://pbs.twimg.com/media/EoJoq4QXEAAGm93.jpg							[]				
1333743214617108481	1333743214617108481	2020-12-01 06:02:16 Central Standard Time	2020-12-01	06:02:16	-0600	1106312355267469312	tribulationthe	The Tribulation Series		Chucky is TRULY LOSING IT!!!  Chuck Schumer Proposes Unconstitutional Madness - DEMANDS Biden Confirmation Hearings Now!   https://t.co/1QZOeZMnOf  #MAGA #Trump #TWGRP #TheMighty200	en	[]	['https://rumble.com/vbi75t-chuck-schumer-proposes-unconstitutional-madness.html?mref=22lbp&mc=56yab']	[]	16	87	78	['maga', 'trump', 'twgrp', 'themighty200']	[]	https://twitter.com/TribulationThe/status/1333743214617108481	False		0								[]				
1333741797097443331	1333741706261327876	2020-12-01 05:56:38 Central Standard Time	2020-12-01	05:56:38	-0600	1300323428184985600	stormkoala	🐨 🅢🅣🅞🅡🅜 🅚🅞🅐🅛🅐 🐨		#Trump @Meme20Factory @celt_memes @HEJBmemes @4trumpAmy @seanshardy @manoloh102 @MagaPhil1  @CaronMo84285347 @MAGAKAGAlways @marc_Q1 @TarkiJord @LiveForTheLight @DFBHarvard @gjslobe  @BucknumRichard @realDonaldTrump @cookiem89151957 @AmateurMmo @Sixgun451 @pannrising	und	[{'screen_name': 'meme20factory', 'name': 'memefactory', 'id': '1288293464208289797'}, {'screen_name': 'celt_memes', 'name': 'wahoo🇺🇸🇮🇪', 'id': '1213451101204123659'}, {'screen_name': 'hejbmemes', 'name': 'hejb (man, oranges are great!)', 'id': '3508555281'}, {'screen_name': '4trumpamy', 'name': 'juͧs͛ᴛⷮiͥcͨeͤ cͨoͦmⷨiͥng⭐️⭐️⭐️', 'id': '1246568154274377728'}, {'screen_name': 'seanshardy', 'name': 'certified president-elect brew-ster', 'id': '556892704'}, {'screen_name': 'manoloh102', 'name': 'manoloh102', 'id': '1263154607825567746'}, {'screen_name': 'magaphil1', 'name': 'magaphil', 'id': '1036335770179649536'}, {'screen_name': 'caronmo84285347', 'name': 'candice carter lawyer, american 🇺🇲💕', 'id': '1059779460914864131'}, {'screen_name': 'magakagalways', 'name': '@magakagalways', 'id': '1059939675077513216'}, {'screen_name': 'marc_q1', 'name': 'victor of anti-hate warrior ⚖️ 🇺🇸🇳🇿🇨🇦🇬🇧🇦🇺', 'id': '1218501360196317184'}, {'screen_name': 'tarkijord', 'name': 'jord tarki 🐉⭐️⭐️⭐️', 'id': '1270150836941991938'}, {'screen_name': 'liveforthelight', 'name': 'arizona patriot', 'id': '1253752817652658176'}, {'screen_name': 'dfbharvard', 'name': 'daniel f. baranowski', 'id': '806347865073315844'}, {'screen_name': 'gjslobe', 'name': 'gerry slobe 🐸', 'id': '1333155595'}, {'screen_name': 'bucknumrichard', 'name': '⌨️⚔️mega📢maga🖼️meme🎬 (parler: cxprestige)', 'id': '1166338070037221376'}, {'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}, {'screen_name': 'cookiem89151957', 'name': 'cookie monster', 'id': '1224189666280083456'}, {'screen_name': 'amateurmmo', 'name': 'president_elect_gene #maga 🇺🇸', 'id': '258102046'}, {'screen_name': 'sixgun451', 'name': '💥sixgun45💥', 'id': '1328071314364649473'}, {'screen_name': 'pannrising', 'name': 'pann 🇺🇸🇺🇸', 'id': '1313955287049670657'}]	[]	[]	1	5	9	['trump']	[]	https://twitter.com/StormKoala/status/1333741797097443331	False		0								[]				
1333741707632930816	1333680728337383426	2020-12-01 05:56:17 Central Standard Time	2020-12-01	05:56:17	-0600	66649601	cherylmorrisw	📚 🦄 Cheryl 🐾 🧢		#Trump*   #LOSER   #LoserInChief  #LoserInTheWhiteHouse  👀 👇   https://t.co/xXqOKjPJRe	und	[]	['https://twitter.com/BayleePearls/status/1333488360208420864?s=19']	[]	1	2	8	['trump', 'loser', 'loserinchief', 'loserinthewhitehouse']	[]	https://twitter.com/CherylMorrisW/status/1333741707632930816	False	https://twitter.com/BayleePearls/status/1333488360208420864?s=19	0								[]				
1333741287841914880	1333741287841914880	2020-12-01 05:54:37 Central Standard Time	2020-12-01	05:54:37	-0600	3246100612	the_pogarda	Pogarda		#Trump  #Trump2020  Prawdopodobne powiązania #DominionVotingSystem z politykami i nie tylko za: @WrzosekW   https://t.co/miHOcpD7bN  https://t.co/MBzUjjze5h	pl	[{'screen_name': 'wrzosekw', 'name': 'włodzimierz wrzosek 🇵🇱 🇺🇲 trump2020', 'id': '4704758659'}]	['https://graphcommons.com/graphs/d208e5f8-aa2a-429b-b576-63e676d9f3e3']	['https://pbs.twimg.com/media/EoJmTy4XMAA-hvk.jpg']	2	6	12	['trump', 'trump2020', 'dominionvotingsystem']	[]	https://twitter.com/the_pogarda/status/1333741287841914880	False		1	https://pbs.twimg.com/media/EoJmTy4XMAA-hvk.jpg							[]				
